Linux 3.13.0-100-generic (ip-172-31-5-56) 	12/30/2016 	_x86_64_	(1 CPU)

11:06:13 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:07:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:43 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
11:07:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:45 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
11:07:46 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
11:07:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:48 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
11:07:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:50 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
11:07:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:54 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
11:07:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:07:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:01 AM     all     10.00      0.00      0.00      0.00      0.00     90.00
11:08:02 AM     all     11.96      0.00      2.17      0.00      3.26     82.61
11:08:03 AM     all     38.37      0.00      3.49      0.00      0.00     58.14
11:08:04 AM     all     53.76      0.00      7.53      0.00      1.08     37.63
11:08:05 AM     all     86.73      0.00      7.14      0.00      0.00      6.12
11:08:06 AM     all     31.31      0.00      0.00      0.00      0.00     68.69
11:08:07 AM     all      4.00      0.00      0.00      0.00      0.00     96.00
11:08:08 AM     all      3.96      0.00      0.00      0.00      0.00     96.04
11:08:09 AM     all      4.08      0.00      0.00      0.00      0.00     95.92
11:08:10 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
11:08:11 AM     all      0.99      0.00      0.99      0.00      0.00     98.02
11:08:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:22 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
11:08:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:26 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
11:08:27 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
11:08:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
11:08:29 AM     all      0.98      0.00      0.98      0.98      0.00     97.06
11:08:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
