Linux 3.13.0-100-generic (ip-172-31-5-56) 	12/26/2016 	_x86_64_	(1 CPU)

02:24:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:24:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:52 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:24:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:54 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:24:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:57 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:24:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:24:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:00 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:25:01 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
02:25:02 AM     all      0.00      0.00      0.00      0.00      0.99     99.01
02:25:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:05 AM     all      0.00      0.00      0.00      0.99      0.00     99.01
02:25:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:13 AM     all      3.00      0.00      0.00      0.00      0.00     97.00
02:25:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:25 AM     all      0.00      0.00      0.00      2.00      0.00     98.00
02:25:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:32 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
02:25:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:34 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:25:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:36 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
02:25:37 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:25:38 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:25:39 AM     all     35.11      0.00      4.26      0.00      1.06     59.57
02:25:40 AM     all     43.68      0.00      3.45      0.00      0.00     52.87
02:25:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:25:42 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
