Linux 3.13.0-100-generic (ip-172-31-5-56) 	01/04/2017 	_x86_64_	(1 CPU)

02:18:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:19:29 AM     all      0.00      2.08      0.00      0.00      0.00     97.92
02:19:30 AM     all      0.00      1.03      2.06      0.00      0.00     96.91
02:19:31 AM     all      0.00      1.04      1.04     11.46      1.04     85.42
02:19:32 AM     all      2.02      3.03      1.01      1.01      0.00     92.93
02:19:33 AM     all      0.00      2.06      2.06      0.00      0.00     95.88
02:19:34 AM     all      4.04      1.01      1.01      6.06      0.00     87.88
02:19:35 AM     all      8.00      0.00      0.00      0.00      0.00     92.00
02:19:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:41 AM     all      0.98      0.00      0.00      0.00      0.98     98.04
02:19:42 AM     all      2.02      0.00      0.00      0.00      0.00     97.98
02:19:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:46 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
02:19:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:48 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
02:19:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:52 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
02:19:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:19:56 AM     all      0.99      0.00      0.99      0.00      0.00     98.02
02:19:57 AM     all     13.27      0.00      0.00      1.02      0.00     85.71
02:19:58 AM     all      0.99      0.00      0.99      0.00      0.00     98.02
02:19:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
02:20:00 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
02:20:01 AM     all     86.73      0.00     12.24      0.00      0.00      1.02
02:20:02 AM     all     83.17      0.00     15.84      0.00      0.99      0.00
02:20:03 AM     all     88.00      0.00     11.00      0.00      0.00      1.00
02:20:04 AM     all     79.59      0.00     16.33      1.02      0.00      3.06
02:20:05 AM     all     86.00      0.00     14.00      0.00      0.00      0.00
02:20:06 AM     all     82.83      0.00     16.16      0.00      0.00      1.01
02:20:07 AM     all     82.18      0.00     13.86      0.99      0.00      2.97
02:20:08 AM     all     64.84      0.00     12.09      3.30      0.00     19.78
02:20:09 AM     all     57.30      0.00      7.87      1.12      0.00     33.71
02:20:10 AM     all     63.04      0.00     10.87      2.17      1.09     22.83
02:20:11 AM     all     47.83      0.00      8.70      4.35      0.00     39.13
02:20:12 AM     all     63.83      0.00     17.02     11.70      0.00      7.45
02:20:13 AM     all     77.32      0.00     14.43      8.25      0.00      0.00
02:20:14 AM     all     55.06      0.00      6.74      2.25      0.00     35.96
02:20:15 AM     all     63.83      0.00      8.51      2.13      0.00     25.53
02:20:16 AM     all     72.45      0.00     18.37      5.10      0.00      4.08
02:20:17 AM     all     45.98      0.00      9.20     37.93      1.15      5.75
02:20:18 AM     all     43.53      0.00      8.24      3.53      0.00     44.71
02:20:19 AM     all     57.61      0.00      8.70      4.35      1.09     28.26
02:20:20 AM     all     12.94      0.00      8.24      5.88      0.00     72.94
02:20:21 AM     all     71.74      0.00     13.04      5.43      0.00      9.78
02:20:22 AM     all     47.06      0.00      8.24      7.06      0.00     37.65
