Linux 3.13.0-100-generic (ip-172-31-5-56) 	12/26/2016 	_x86_64_	(1 CPU)

01:10:02 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:10:03 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
01:10:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:07 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
01:10:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:13 AM     all      9.09      0.00      0.00      0.00      0.00     90.91
01:10:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:20 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
01:10:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:27 AM     all      1.01      0.00      0.00      0.00      0.00     98.99
01:10:28 AM     all     33.70      0.00      3.26      0.00      0.00     63.04
01:10:29 AM     all     69.07      0.00      5.15      0.00      0.00     25.77
01:10:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:39 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
01:10:40 AM     all      0.00      0.00      0.98      0.00      0.98     98.04
01:10:41 AM     all      0.00      0.00      0.00      0.99      0.00     99.01
